RecID,YearC,Decade,FlagName,FleetCode,ReportedCoverageRatio,ByQuarter,xLon5,yLat5,ReportedEffort,EstimatedCoverageRatio,ImputedEffort,TotalEstimatedEffort
298,2000,2000,Brazil,BRA-TW,NA,1,-27.5,7.5,64590,1,0,64590
299,2000,2000,Brazil,BRA-TW,NA,1,-22.5,-27.5,25200,0.4278,33706.03086,58906.03086
300,2000,2000,Brazil,BRA-TW,NA,1,-22.5,-22.5,176400,1,0,176400
301,2000,2000,Brazil,BRA-TW,NA,1,-22.5,-7.5,5760,1,0,5760
302,2000,2000,Brazil,BRA-TW,NA,1,-22.5,-2.5,57600,1,0,57600
303,2000,2000,Brazil,BRA-TW,NA,1,-22.5,7.5,14110,0.435,18326.78161,32436.78161
304,2000,2000,Brazil,BRA-TW,NA,1,-17.5,-7.5,23040,0.47975,24985.01303,48025.01303
305,2000,2000,Brazil,BRA-TW,NA,1,-17.5,7.5,10260,0.3,23940,34200
306,2000,2000,Brazil,BRA-TW,NA,2,-52.5,-37.5,34560,1,0,34560
307,2000,2000,Brazil,BRA-TW,NA,2,-52.5,-32.5,71420,1,0,71420
308,2000,2000,Brazil,BRA-TW,NA,2,-47.5,-37.5,64800,1,0,64800
309,2000,2000,Brazil,BRA-TW,NA,2,-47.5,-32.5,138620,1,0,138620
310,2000,2000,Brazil,BRA-TW,NA,2,-47.5,-27.5,3600,1,0,3600
311,2000,2000,Brazil,BRA-TW,NA,2,-42.5,-37.5,42240,1,0,42240
312,2000,2000,Brazil,BRA-TW,NA,2,-42.5,7.5,11360,0.5625,8835.555556,20195.55556
313,2000,2000,Brazil,BRA-TW,NA,2,-37.5,2.5,8160,1,0,8160
314,2000,2000,Brazil,BRA-TW,NA,2,-37.5,7.5,102520,0.542181818,86567.8605,189087.8605
315,2000,2000,Brazil,BRA-TW,NA,2,-32.5,2.5,2720,1,0,2720
316,2000,2000,Brazil,BRA-TW,NA,2,-32.5,7.5,14110,1,0,14110
317,2000,2000,Brazil,BRA-TW,NA,2,-27.5,-2.5,5440,1,0,5440
318,2000,2000,Brazil,BRA-TW,NA,2,-27.5,2.5,11900,1,0,11900
319,2000,2000,Brazil,BRA-TW,NA,2,-27.5,7.5,34048,1,0,34048
320,2000,2000,Brazil,BRA-TW,NA,2,-22.5,-2.5,2720,1,0,2720
321,2000,2000,Brazil,BRA-TW,NA,2,-22.5,2.5,2890,1,0,2890
322,2000,2000,Brazil,BRA-TW,NA,3,-52.5,-37.5,7200,1,0,7200
323,2000,2000,Brazil,BRA-TW,NA,3,-52.5,-32.5,124620,1,0,124620
324,2000,2000,Brazil,BRA-TW,NA,3,-47.5,-37.5,55440,1,0,55440
325,2000,2000,Brazil,BRA-TW,NA,3,-47.5,-32.5,158424,1,0,158424
326,2000,2000,Brazil,BRA-TW,NA,3,-47.5,-27.5,13728,1,0,13728
327,2000,2000,Brazil,BRA-TW,NA,3,-42.5,-32.5,3600,1,0,3600
328,2000,2000,Brazil,BRA-TW,NA,3,-42.5,-27.5,7080,1,0,7080
329,2000,2000,Brazil,BRA-TW,NA,3,-42.5,-22.5,7200,1,0,7200
330,2000,2000,Brazil,BRA-TW,NA,3,-37.5,-32.5,25200,1,0,25200
331,2000,2000,Brazil,BRA-TW,NA,3,-37.5,-22.5,17664,1,0,17664
332,2000,2000,Brazil,BRA-TW,NA,3,-37.5,-17.5,3720,1,0,3720
333,2000,2000,Brazil,BRA-TW,NA,3,-37.5,-12.5,20041,1,0,20041
334,2000,2000,Brazil,BRA-TW,NA,3,-32.5,-27.5,10800,1,0,10800
335,2000,2000,Brazil,BRA-TW,NA,3,-32.5,-17.5,7200,1,0,7200
336,2000,2000,Brazil,BRA-TW,NA,3,-32.5,-12.5,21700,1,0,21700
337,2000,2000,Brazil,BRA-TW,NA,3,-32.5,-7.5,59200,1,0,59200
338,2000,2000,Brazil,BRA-TW,NA,3,-32.5,-2.5,2420,1,0,2420
339,2000,2000,Brazil,BRA-TW,NA,3,-27.5,-7.5,40080,1,0,40080
340,2000,2000,Brazil,BRA-TW,NA,3,-27.5,-2.5,35530,1,0,35530
341,2000,2000,Brazil,BRA-TW,NA,4,-37.5,-7.5,15336,1,0,15336
342,2000,2000,Brazil,BRA-TW,NA,4,-32.5,-12.5,114900,1,0,114900
343,2000,2000,Brazil,BRA-TW,NA,4,-32.5,-7.5,148848,1,0,148848
344,2000,2000,Brazil,BRA-TW,NA,4,-32.5,-2.5,160515,1,0,160515
345,2000,2000,Brazil,BRA-TW,NA,4,-27.5,-12.5,86964,1,0,86964
346,2000,2000,Brazil,BRA-TW,NA,4,-27.5,-2.5,266625,1,0,266625
347,2000,2000,Brazil,BRA-TW,NA,4,-22.5,-12.5,4100,0.487470588,4310.763847,8410.763847
348,2000,2000,Brazil,BRA-TW,NA,4,-22.5,-2.5,5400,1,0,5400
349,2000,2000,Brazil,BRA-US,NA,1,-32.5,-2.5,3840,1,0,3840
350,2000,2000,Brazil,BRA-US,NA,1,-32.5,2.5,4800,1,0,4800
351,2000,2000,Brazil,BRA-US,NA,1,-27.5,-17.5,8646,1,0,8646
352,2000,2000,Brazil,BRA-US,NA,1,-27.5,-2.5,8400,1,0,8400
353,2000,2000,Brazil,BRA-US,NA,1,-27.5,2.5,4680,1,0,4680
354,2000,2000,Brazil,BRA-US,NA,2,-37.5,7.5,4960,0.542181818,4188.222669,9148.222669
355,2000,2000,Brazil,BRA-US,NA,2,-32.5,-7.5,2800,1,0,2800
356,2000,2000,Brazil,BRA-US,NA,2,-32.5,7.5,6600,1,0,6600
357,2000,2000,Brazil,BRA-US,NA,2,-27.5,-17.5,14550,1,0,14550
358,2000,2000,Brazil,BRA-US,NA,2,-27.5,-7.5,1000,1,0,1000
359,2000,2000,Brazil,BRA-US,NA,2,-27.5,-2.5,6000,1,0,6000
360,2000,2000,Brazil,BRA-US,NA,2,-22.5,-2.5,2000,1,0,2000
361,2000,2000,Brazil,BRA-US,NA,4,-32.5,-2.5,16800,1,0,16800
362,2000,2000,Brazil,BRA-US,NA,4,-32.5,2.5,8400,1,0,8400
363,2000,2000,Brazil,BRA-UY,NA,1,-37.5,-2.5,2400,1,0,2400
364,2000,2000,Brazil,BRA-UY,NA,1,-37.5,2.5,15600,1,0,15600
365,2000,2000,Brazil,BRA-UY,NA,1,-32.5,-2.5,19200,1,0,19200
366,2000,2000,Brazil,BRA-UY,NA,1,-32.5,2.5,12000,1,0,12000
367,2000,2000,Brazil,BRA-UY,NA,1,-27.5,2.5,6000,1,0,6000
368,2000,2000,Brazil,BRA-UY,NA,2,-37.5,-2.5,1200,1,0,1200
369,2000,2000,Brazil,BRA-UY,NA,2,-37.5,2.5,1200,1,0,1200
370,2000,2000,Brazil,BRA-UY,NA,2,-32.5,-2.5,10300,1,0,10300
371,2000,2000,Brazil,BRA-UY,NA,2,-32.5,2.5,8000,1,0,8000
372,2000,2000,Brazil,BRA-UY,NA,2,-27.5,-2.5,2400,1,0,2400
373,2000,2000,Brazil,BRA-UY,NA,2,-27.5,2.5,6900,1,0,6900
374,2000,2000,Brazil,BRA-UY,NA,3,-42.5,-2.5,9200,1,0,9200
375,2000,2000,Brazil,BRA-UY,NA,3,-42.5,2.5,4700,0.479206897,5107.872203,9807.872203
376,2000,2000,Brazil,BRA-UY,NA,3,-42.5,7.5,1200,0.5625,933.3333333,2133.333333
377,2000,2000,Brazil,BRA-UY,NA,3,-37.5,-2.5,1100,1,0,1100
378,2000,2000,Brazil,BRA-UY,NA,3,-37.5,2.5,2400,1,0,2400
379,2000,2000,Brazil,BRA-UY,NA,3,-37.5,7.5,4800,0.542181818,4053.118712,8853.118712
380,2000,2000,Brazil,BRA-UY,NA,4,-32.5,-2.5,17700,1,0,17700
381,2000,2000,Brazil,BRA-UY,NA,4,-32.5,2.5,5850,1,0,5850
382,2000,2000,Brazil,BRA-UY,NA,4,-27.5,-2.5,12400,1,0,12400
383,2000,2000,Brazil,BRA-UY,NA,4,-27.5,2.5,2100,1,0,2100
384,2000,2000,Brazil,BRA-VC,NA,1,-37.5,-2.5,10560,1,0,10560
385,2000,2000,Brazil,BRA-VC,NA,1,-37.5,2.5,25120,1,0,25120
386,2000,2000,Brazil,BRA-VC,NA,1,-37.5,7.5,8160,0.542181818,6890.301811,15050.30181
387,2000,2000,Brazil,BRA-VC,NA,1,-32.5,-12.5,106450,1,0,106450
388,2000,2000,Brazil,BRA-VC,NA,1,-32.5,-2.5,31240,1,0,31240
389,2000,2000,Brazil,BRA-VC,NA,1,-32.5,2.5,66480,1,0,66480
390,2000,2000,Brazil,BRA-VC,NA,1,-32.5,7.5,27200,1,0,27200
391,2000,2000,Brazil,BRA-VC,NA,1,-27.5,-2.5,20920,1,0,20920
392,2000,2000,Brazil,BRA-VC,NA,1,-27.5,2.5,142690,1,0,142690
393,2000,2000,Brazil,BRA-VC,NA,1,-27.5,7.5,124880,1,0,124880
394,2000,2000,Brazil,BRA-VC,NA,1,-17.5,7.5,2600,0.3,6066.666667,8666.666667
395,2000,2000,Brazil,BRA-VC,NA,3,-32.5,-7.5,3600,1,0,3600
396,2000,2000,Brazil,BRA-VC,NA,3,-27.5,-7.5,10320,1,0,10320
397,2000,2000,Brazil,BRA-VC,NA,4,-37.5,-2.5,36240,1,0,36240
398,2000,2000,Brazil,BRA-VC,NA,4,-32.5,-12.5,368193,1,0,368193
399,2000,2000,Brazil,BRA-VC,NA,4,-32.5,-7.5,622882,1,0,622882
400,2000,2000,Brazil,BRA-VC,NA,4,-32.5,-2.5,31579,1,0,31579
401,2000,2000,Brazil,BRA-VC,NA,4,-27.5,-7.5,1600,1,0,1600
402,2000,2000,Brazil,BRA-VC,NA,4,-27.5,-2.5,56960,1,0,56960
403,2000,2000,Brazil,BRA-VC,NA,4,-22.5,-2.5,7892,1,0,7892
404,2000,2000,China PR,CHN,100,1,-22.5,-2.5,3231000,1,0,3231000
405,2000,2000,China PR,CHN,100,1,-22.5,2.5,1935000,1,0,1935000
406,2000,2000,China PR,CHN,100,1,-22.5,7.5,45000,1,0,45000
407,2000,2000,China PR,CHN,100,1,-12.5,-7.5,112000,1,0,112000
408,2000,2000,China PR,CHN,100,1,-2.5,-2.5,161000,1,0,161000
409,2000,2000,China PR,CHN,100,1,2.5,2.5,307000,1,0,307000
410,2000,2000,China PR,CHN,100,2,-27.5,-2.5,840000,1,0,840000
411,2000,2000,China PR,CHN,100,2,-27.5,12.5,61000,1,0,61000
412,2000,2000,China PR,CHN,100,2,-22.5,-7.5,185000,1,0,185000
413,2000,2000,China PR,CHN,100,2,-22.5,-2.5,1001000,1,0,1001000
414,2000,2000,China PR,CHN,100,2,-22.5,2.5,1269000,1,0,1269000
415,2000,2000,China PR,CHN,100,2,-22.5,12.5,61000,1,0,61000
416,2000,2000,China PR,CHN,100,2,-17.5,-7.5,187000,1,0,187000
417,2000,2000,China PR,CHN,100,2,-17.5,-2.5,312000,1,0,312000
418,2000,2000,China PR,CHN,100,2,-17.5,2.5,624000,1,0,624000
419,2000,2000,China PR,CHN,100,2,-12.5,-2.5,59000,1,0,59000
420,2000,2000,China PR,CHN,100,2,-7.5,-7.5,65000,1,0,65000
421,2000,2000,China PR,CHN,100,2,7.5,-7.5,265000,1,0,265000
422,2000,2000,China PR,CHN,100,2,12.5,-7.5,63000,1,0,63000
423,2000,2000,China PR,CHN,100,3,-27.5,57.5,156000,1,0,156000
424,2000,2000,China PR,CHN,100,3,-22.5,-2.5,156000,1,0,156000
425,2000,2000,China PR,CHN,100,3,-22.5,2.5,507000,1,0,507000
426,2000,2000,China PR,CHN,100,3,-17.5,-2.5,1612000,1,0,1612000
427,2000,2000,China PR,CHN,100,3,-17.5,2.5,117000,1,0,117000
428,2000,2000,China PR,CHN,100,3,-12.5,-12.5,63000,1,0,63000
429,2000,2000,China PR,CHN,100,3,-2.5,-2.5,134000,1,0,134000
430,2000,2000,China PR,CHN,100,3,2.5,-12.5,63000,1,0,63000
431,2000,2000,China PR,CHN,100,3,2.5,-2.5,183000,1,0,183000
432,2000,2000,China PR,CHN,100,3,2.5,2.5,61000,1,0,61000
433,2000,2000,China PR,CHN,100,3,7.5,-12.5,71000,1,0,71000
434,2000,2000,China PR,CHN,100,3,7.5,-7.5,121000,1,0,121000
435,2000,2000,China PR,CHN,100,4,-32.5,7.5,725000,1,0,725000
436,2000,2000,China PR,CHN,100,4,-27.5,57.5,473000,1,0,473000
437,2000,2000,China PR,CHN,100,4,-22.5,-7.5,133000,1,0,133000
438,2000,2000,China PR,CHN,100,4,-22.5,-2.5,3729000,1,0,3729000
439,2000,2000,China PR,CHN,100,4,-22.5,2.5,1582000,1,0,1582000
440,2000,2000,China PR,CHN,100,4,-17.5,-7.5,5.00E+05,1,0,5.00E+05
441,2000,2000,China PR,CHN,100,4,-17.5,-2.5,248000,1,0,248000
442,2000,2000,China PR,CHN,100,4,-17.5,2.5,3.00E+05,1,0,3.00E+05
443,2000,2000,China PR,CHN,100,4,-17.5,7.5,385000,1,0,385000
444,2000,2000,China PR,CHN,100,4,-12.5,-7.5,142000,1,0,142000
445,2000,2000,China PR,CHN,100,4,-12.5,-2.5,161000,1,0,161000
446,2000,2000,China PR,CHN,100,4,2.5,-2.5,134000,1,0,134000
447,2000,2000,China PR,CHN,100,4,7.5,-12.5,122000,1,0,122000
448,2000,2000,Chinese Taipei,TAI,41,1,-72.5,22.5,19204,0.41,27635.02439,46839.02439
449,2000,2000,Chinese Taipei,TAI,41,1,-72.5,27.5,129630,0.41,186540.7317,316170.7317
450,2000,2000,Chinese Taipei,TAI,41,1,-72.5,32.5,1190215,0.41,1712748.415,2902963.415
451,2000,2000,Chinese Taipei,TAI,41,1,-67.5,12.5,457247,0.41,657989.5854,1115236.585
452,2000,2000,Chinese Taipei,TAI,41,1,-67.5,22.5,156379,0.41,225033.1951,381412.1951
453,2000,2000,Chinese Taipei,TAI,41,1,-67.5,27.5,540009,0.41,777086.122,1317095.122
454,2000,2000,Chinese Taipei,TAI,41,1,-67.5,32.5,572473,0.41,823802.6098,1396275.61
455,2000,2000,Chinese Taipei,TAI,41,1,-67.5,37.5,334018,0.41,480660.0488,814678.0488
456,2000,2000,Chinese Taipei,TAI,41,1,-62.5,7.5,24577,0.41,35366.90244,59943.90244
457,2000,2000,Chinese Taipei,TAI,41,1,-62.5,12.5,51440,0.41,74023.41463,125463.4146
458,2000,2000,Chinese Taipei,TAI,41,1,-62.5,22.5,8002,0.41,11515.07317,19517.07317
459,2000,2000,Chinese Taipei,TAI,41,1,-62.5,27.5,84133,0.41,121069.439,205202.439
460,2000,2000,Chinese Taipei,TAI,41,1,-62.5,32.5,798811,0.41,1149508.512,1948319.512
461,2000,2000,Chinese Taipei,TAI,41,1,-62.5,37.5,34294,0.41,49349.90244,83643.90244
462,2000,2000,Chinese Taipei,TAI,41,1,-57.5,7.5,29492,0.41,42439.70732,71931.70732
463,2000,2000,Chinese Taipei,TAI,41,1,-57.5,12.5,436374,0.41,627952.8293,1064326.829
464,2000,2000,Chinese Taipei,TAI,41,1,-57.5,17.5,28075,0.41,40400.60976,68475.60976
465,2000,2000,Chinese Taipei,TAI,41,1,-57.5,27.5,12803,0.41,18423.82927,31226.82927
466,2000,2000,Chinese Taipei,TAI,41,1,-57.5,32.5,181070,0.41,260564.1463,441634.1463
467,2000,2000,Chinese Taipei,TAI,41,1,-52.5,-42.5,13992,0.41,20134.82927,34126.82927
468,2000,2000,Chinese Taipei,TAI,41,1,-52.5,-37.5,59031,0.41,84947.04878,143978.0488
469,2000,2000,Chinese Taipei,TAI,41,1,-52.5,2.5,14403,0.41,20726.26829,35129.26829
470,2000,2000,Chinese Taipei,TAI,41,1,-52.5,7.5,242341,0.41,348734.6098,591075.6098
471,2000,2000,Chinese Taipei,TAI,41,1,-52.5,12.5,224440,0.41,322974.6341,547414.6341
472,2000,2000,Chinese Taipei,TAI,41,1,-52.5,17.5,38409,0.41,55271.4878,93680.4878
473,2000,2000,Chinese Taipei,TAI,41,1,-52.5,27.5,52126,0.41,75010.58537,127136.5854
474,2000,2000,Chinese Taipei,TAI,41,1,-52.5,32.5,174440,0.41,251023.4146,425463.4146
475,2000,2000,Chinese Taipei,TAI,41,1,-52.5,37.5,16690,0.41,24017.31707,40707.31707
476,2000,2000,Chinese Taipei,TAI,41,1,-47.5,-42.5,115500,0.41,166207.3171,281707.3171
477,2000,2000,Chinese Taipei,TAI,41,1,-47.5,-37.5,129698,0.41,186638.5854,316336.5854
478,2000,2000,Chinese Taipei,TAI,41,1,-47.5,2.5,96021,0.41,138176.561,234197.561
479,2000,2000,Chinese Taipei,TAI,41,1,-47.5,7.5,626154,0.41,901050.878,1527204.878
480,2000,2000,Chinese Taipei,TAI,41,1,-47.5,12.5,162780,0.41,234244.3902,397024.3902
481,2000,2000,Chinese Taipei,TAI,41,1,-47.5,27.5,127115,0.41,182921.5854,310036.5854
482,2000,2000,Chinese Taipei,TAI,41,1,-47.5,32.5,343393,0.41,494150.9024,837543.9024
483,2000,2000,Chinese Taipei,TAI,41,1,-42.5,-42.5,329045,0.41,473503.7805,802548.7805
484,2000,2000,Chinese Taipei,TAI,41,1,-42.5,-37.5,452748,0.41,651515.4146,1104263.415
485,2000,2000,Chinese Taipei,TAI,41,1,-42.5,-32.5,20576,0.41,29609.36585,50185.36585
486,2000,2000,Chinese Taipei,TAI,41,1,-42.5,-27.5,51166,0.41,73629.12195,124795.122
487,2000,2000,Chinese Taipei,TAI,41,1,-42.5,2.5,163969,0.41,235955.3902,399924.3902
488,2000,2000,Chinese Taipei,TAI,41,1,-42.5,7.5,439255,0.41,632098.6585,1071353.659
489,2000,2000,Chinese Taipei,TAI,41,1,-42.5,12.5,173869,0.41,250201.7317,424070.7317
490,2000,2000,Chinese Taipei,TAI,41,1,-42.5,17.5,62415,0.41,89816.70732,152231.7073
491,2000,2000,Chinese Taipei,TAI,41,1,-42.5,27.5,6401,0.41,9211.195122,15612.19512
492,2000,2000,Chinese Taipei,TAI,41,1,-42.5,32.5,262460,0.41,377686.3415,640146.3415
493,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-42.5,130411,0.41,187664.6098,318075.6098
494,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-37.5,109579,0.41,157686.8537,267265.8537
495,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-32.5,13717,0.41,19739.09756,33456.09756
496,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-27.5,118153,0.41,170025.0488,288178.0488
497,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-22.5,231733,0.41,333469.439,565202.439
498,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-17.5,29447,0.41,42374.95122,71821.95122
499,2000,2000,Chinese Taipei,TAI,41,1,-37.5,-2.5,25606,0.41,36847.65854,62453.65854
500,2000,2000,Chinese Taipei,TAI,41,1,-37.5,2.5,171879,0.41,247338.0732,419217.0732
501,2000,2000,Chinese Taipei,TAI,41,1,-37.5,7.5,1051006,0.41,1512423.268,2563429.268
502,2000,2000,Chinese Taipei,TAI,41,1,-37.5,12.5,91221,0.41,131269.2439,222490.2439
503,2000,2000,Chinese Taipei,TAI,41,1,-37.5,32.5,6401,0.41,9211.195122,15612.19512
504,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-42.5,20576,0.41,29609.36585,50185.36585
505,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-37.5,54870,0.41,78959.26829,133829.2683
506,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-32.5,6859,0.41,9870.268293,16729.26829
507,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-27.5,36488,0.41,52507.12195,88995.12195
508,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-22.5,518519,0.41,746161.4878,1264680.488
509,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-17.5,875684,0.41,1260130.634,2135814.634
510,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-12.5,998102,0.41,1436293.122,2434395.122
511,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-7.5,150298,0.41,216282.4878,366580.4878
512,2000,2000,Chinese Taipei,TAI,41,1,-32.5,-2.5,84591,0.41,121728.5122,206319.5122
513,2000,2000,Chinese Taipei,TAI,41,1,-32.5,2.5,296297,0.41,426378.6098,722675.6098
514,2000,2000,Chinese Taipei,TAI,41,1,-32.5,7.5,1170234,0.41,1683995.268,2854229.268
515,2000,2000,Chinese Taipei,TAI,41,1,-32.5,12.5,301326,0.41,433615.4634,734941.4634
516,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-42.5,34294,0.41,49349.90244,83643.90244
517,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-37.5,96584,0.41,138986.7317,235570.7317
518,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-32.5,13717,0.41,19739.09756,33456.09756
519,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-22.5,395519,0.41,569161.4878,964680.4878
520,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-17.5,535254,0.41,770243.561,1305497.561
521,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-12.5,1000503,0.41,1439748.22,2440251.22
522,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-7.5,205745,0.41,296072.0732,501817.0732
523,2000,2000,Chinese Taipei,TAI,41,1,-27.5,-2.5,172427,0.41,248126.6585,420553.6585
524,2000,2000,Chinese Taipei,TAI,41,1,-27.5,7.5,499497,0.41,718788.3659,1218285.366
525,2000,2000,Chinese Taipei,TAI,41,1,-27.5,12.5,117970,0.41,169761.7073,287731.7073
526,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-42.5,54870,0.41,78959.26829,133829.2683
527,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-37.5,553141,0.41,795983.3902,1349124.39
528,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-32.5,16004,0.41,23030.14634,39034.14634
529,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-27.5,13717,0.41,19739.09756,33456.09756
530,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-22.5,425849,0.41,612807.0976,1038656.098
531,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-17.5,229904,0.41,330837.4634,560741.4634
532,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-12.5,534521,0.41,769188.7561,1303709.756
533,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-7.5,1571627,0.41,2261609.585,3833236.585
534,2000,2000,Chinese Taipei,TAI,41,1,-22.5,-2.5,975354,0.41,1403558.195,2378912.195
535,2000,2000,Chinese Taipei,TAI,41,1,-22.5,2.5,136489,0.41,196411,332900
536,2000,2000,Chinese Taipei,TAI,41,1,-22.5,7.5,457933,0.41,658976.7561,1116909.756
537,2000,2000,Chinese Taipei,TAI,41,1,-22.5,32.5,225935,0.41,325125.9756,551060.9756
538,2000,2000,Chinese Taipei,TAI,41,1,-22.5,37.5,51510,0.41,74124.14634,125634.1463
539,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-42.5,75446,0.41,108568.6341,184014.6341
540,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-37.5,235391,0.41,338733.3902,574124.3902
541,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-27.5,118884,0.41,171076.9756,289960.9756
542,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-22.5,632144,0.41,909670.6341,1541814.634
543,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-12.5,201417,0.41,289843.9756,491260.9756
544,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-7.5,2405954,0.41,3462226.488,5868180.488
545,2000,2000,Chinese Taipei,TAI,41,1,-17.5,-2.5,1305190,0.41,1878200.244,3183390.244
546,2000,2000,Chinese Taipei,TAI,41,1,-17.5,2.5,94193,0.41,135546.0244,229739.0244
547,2000,2000,Chinese Taipei,TAI,41,1,-17.5,7.5,127800,0.41,183907.3171,311707.3171
548,2000,2000,Chinese Taipei,TAI,41,1,-17.5,37.5,2600,0.41,3741.463415,6341.463415
549,2000,2000,Chinese Taipei,TAI,41,1,-12.5,-42.5,20576,0.41,29609.36585,50185.36585
550,2000,2000,Chinese Taipei,TAI,41,1,-12.5,-37.5,9053,0.41,13027.4878,22080.4878
551,2000,2000,Chinese Taipei,TAI,41,1,-12.5,-12.5,58299,0.41,83893.68293,142192.6829
552,2000,2000,Chinese Taipei,TAI,41,1,-12.5,-7.5,3328604,0.41,4789942.341,8118546.341
553,2000,2000,Chinese Taipei,TAI,41,1,-12.5,-2.5,1599932,0.41,2302341.171,3902273.171
554,2000,2000,Chinese Taipei,TAI,41,1,-12.5,2.5,6173,0.41,8883.097561,15056.09756
555,2000,2000,Chinese Taipei,TAI,41,1,-12.5,7.5,123457,0.41,177657.6341,301114.6341
556,2000,2000,Chinese Taipei,TAI,41,1,-7.5,-37.5,19204,0.41,27635.02439,46839.02439
557,2000,2000,Chinese Taipei,TAI,41,1,-7.5,-27.5,64015,0.41,92119.14634,156134.1463
558,2000,2000,Chinese Taipei,TAI,41,1,-7.5,-12.5,117970,0.41,169761.7073,287731.7073
559,2000,2000,Chinese Taipei,TAI,41,1,-7.5,-7.5,2829584,0.41,4071840.39,6901424.39
560,2000,2000,Chinese Taipei,TAI,41,1,-7.5,-2.5,788226,0.41,1134276.439,1922502.439
561,2000,2000,Chinese Taipei,TAI,41,1,-7.5,2.5,11660,0.41,16779.02439,28439.02439
562,2000,2000,Chinese Taipei,TAI,41,1,-2.5,-32.5,188615,0.41,271421.5854,460036.5854
563,2000,2000,Chinese Taipei,TAI,41,1,-2.5,-27.5,299725,0.41,431311.5854,731036.5854
564,2000,2000,Chinese Taipei,TAI,41,1,-2.5,-17.5,236169,0.41,339852.9512,576021.9512
565,2000,2000,Chinese Taipei,TAI,41,1,-2.5,-12.5,42753,0.41,61522.60976,104275.6098
566,2000,2000,Chinese Taipei,TAI,41,1,-2.5,-7.5,2599909,0.41,3741332.463,6341241.463
567,2000,2000,Chinese Taipei,TAI,41,1,-2.5,-2.5,333242,0.41,479543.3659,812785.3659
568,2000,2000,Chinese Taipei,TAI,41,1,-2.5,2.5,10974,0.41,15791.85366,26765.85366
569,2000,2000,Chinese Taipei,TAI,41,1,2.5,-37.5,13717,0.41,19739.09756,33456.09756
570,2000,2000,Chinese Taipei,TAI,41,1,2.5,-22.5,86877,0.41,125018.122,211895.122
571,2000,2000,Chinese Taipei,TAI,41,1,2.5,-7.5,488294,0.41,702666.9756,1190960.976
572,2000,2000,Chinese Taipei,TAI,41,1,2.5,-2.5,284408,0.41,409270.0488,693678.0488
573,2000,2000,Chinese Taipei,TAI,41,1,7.5,-37.5,450388,0.41,648119.3171,1098507.317
574,2000,2000,Chinese Taipei,TAI,41,1,7.5,-32.5,372656,0.41,536261.0732,908917.0732
575,2000,2000,Chinese Taipei,TAI,41,1,7.5,-27.5,82305,0.41,118438.9024,200743.9024
576,2000,2000,Chinese Taipei,TAI,41,1,7.5,-22.5,326474,0.41,469804.0488,796278.0488
577,2000,2000,Chinese Taipei,TAI,41,1,7.5,-17.5,214220,0.41,308267.8049,522487.8049
578,2000,2000,Chinese Taipei,TAI,41,1,7.5,-7.5,67215,0.41,96724.02439,163939.0244
579,2000,2000,Chinese Taipei,TAI,41,1,12.5,-37.5,472108,0.41,679374.9268,1151482.927
580,2000,2000,Chinese Taipei,TAI,41,1,12.5,-32.5,107453,0.41,154627.4878,262080.4878
581,2000,2000,Chinese Taipei,TAI,41,1,12.5,-17.5,262917,0.41,378343.9756,641260.9756
582,2000,2000,Chinese Taipei,TAI,41,1,12.5,-7.5,6173,0.41,8883.097561,15056.09756
583,2000,2000,Chinese Taipei,TAI,41,1,17.5,-37.5,1190946,0.41,1713800.341,2904746.341
